201609221513;10670.7;10671.2;10666.4;10668.6;61
201609221514;10668.4;10670.1;10668;10669.2;43
201609221515;10669.6;10670.8;10668.8;10670.3;32
201609221516;10670;10670.4;10667.6;10669.8;38
201609221517;10670.1;10670.1;10668;10669.7;32
201609221518;10669.9;10672;10668.2;10671.2;49
201609221519;10670.5;10672.7;10669.5;10671.8;28
201609221520;10670.8;10674.1;10670.8;10671.7;55
201609221521;10672.2;10673.7;10671.7;10673.6;42
201609221522;10673.9;10673.9;10672.1;10672.5;26
201609221523;10672.3;10674.5;10671.8;10673.8;43
201609221524;10674;10674.3;10672.1;10672.1;24
201609221525;10673.1;10674.8;10672.5;10673.8;35
201609221526;10673.9;10674;10670.6;10671.3;44
201609221527;10671.1;10677.4;10670.3;10676.9;45
201609221528;10676.4;10677.9;10674.9;10675.1;80
201609221529;10675.9;10678.6;10675.1;10678.4;64
201609221530;10676.8;10687.3;10674.8;10685.1;149
201609221531;10685.6;10693;10685.4;10692.8;148
201609221532;10692.5;10696.3;10691.6;10694.9;127
201609221533;10694.6;10695.9;10690.6;10693.9;89
201609221534;10694.1;10696.6;10693.1;10695.6;106
201609221535;10695.1;10705.4;10695.1;10697.5;148
201609221536;10696.7;10697.5;10694.2;10695.9;106
201609221537;10696.2;10697.4;10694.4;10696.1;105
201609221538;10695.8;10696.8;10693.6;10694.7;91
201609221539;10694.9;10697.9;10689.9;10689.9;97
201609221540;10689.6;10693.4;10688.9;10690.5;110
201609221541;10691;10691.8;10688.9;10688.9;76
201609221542;10688.4;10690.4;10686.4;10688.4;102
201609221543;10688.7;10690.2;10686.9;10690;75
201609221544;10690.3;10692.3;10688;10690.2;92
201609221545;10690.4;10695.3;10689.9;10695;85
201609221546;10695.3;10701;10695.3;10699.8;90
201609221547;10700.8;10702.6;10698.8;10701.6;86
201609221548;10701.3;10705.2;10699.7;10703.9;88
201609221549;10704.2;10704.7;10697.8;10698.5;86
201609221550;10698.8;10699.8;10692.8;10695.8;77
